property_id,source,price_type,property_name,address,city,property_type,lot_area_sqm,floor_area_sqm,bedrooms,bathrooms,price_php,latitude,longitude,geocode_source,price_outlier_flag,price_per_sqm,log_price,dist_airport_m,amenity_score_education,amenity_score_health,amenity_score_finance,amenity_score_grocery,amenity_score_transport,amenity_score_security,amenity_score_composite,spatial_lag_price,dist_cebu_business_park_m,dist_it_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,dist_minglanilla_poblacion_m,dist_minglanilla_lipata_m,barangay_geocoded,bir_zonal_rr_median,bir_zonal_cr_median,bir_zonal_rc_median,bir_zonal_rr_log,valuation_gap,hansen_education,hansen_finance,hansen_grocery,hansen_health,hansen_security,hansen_transport,hansen_composite
11,BDO,floor,Amisa Private Residences,"Unit 7H, 7/F, Tower B, Amisa Private Residences, Brgy. Punta Engaño, Lapu-Lapu City, Cebu",Cebu City,Condominium,,62.59,2.0,3.0,6884900.0,10.3300305,124.0401611,Google Maps API,False,110000.0,15.744841165711165,7157.6,3,0,0,1,0,0,0.0203,31645115.0,14928.9,14706.6,13109.8,9883.3,20859.9,24001.9,9823.6,33705.0,28175.2,26434.1,Punta Engaño,7000.0,13500.0,95000.0,8.853808274977197,103000.0,6.1932,0.2734,1.7851,0.057,0.0644,0.8802,1.8685
12,BDO,floor,Amisa Private Residences,"Unit 17C, 17/F, Tower C, Amisa Private Residences, Brgy. Punta Engaño, Lapu-Lapu City, Cebu",Cebu City,Condominium,,40.72,,1.0,4479200.0,10.3300305,124.0401611,Google Maps API,False,110000.0,15.31495501701682,7157.6,3,0,0,1,0,0,0.0203,31699790.0,14928.9,14706.6,13109.8,9883.3,20859.9,24001.9,9823.6,33705.0,28175.2,26434.1,Punta Engaño,7000.0,13500.0,95000.0,8.853808274977197,103000.0,6.1932,0.2734,1.7851,0.057,0.0644,0.8802,1.8685
13,BDO,floor,Myvan Cityscape Tower,"Unit 911, 9/F, Myvan Cityscape Tower, F. Cabahug St., Brgy. Subangdaku, Mandaue City, Cebu",Cebu City,Condominium,,20.17,,1.0,1815300.0,10.3273187,123.9208597,Google Maps API,False,89999.99999999999,14.411761301278522,6741.7,3,3,20,13,0,1,0.1057,6554906.0,2098.6,1652.6,1578.1,3666.6,9164.7,12871.1,7209.1,22203.8,16267.3,14456.7,Subangdaku,23575.0,68750.0,132500.0,10.06798452441753,66424.99999999999,40.2064,95.4919,105.2153,23.7535,6.9192,427.2405,154.1272
14,BDO,floor,Myvan Cityscape Tower,"Unit 908, 9/F, Myvan Cityscape Tower, F. Cabahug St., Brgy. Subangdaku, Mandaue City, Cebu",Cebu City,Condominium,,20.07,,1.0,1806300.0,10.3273187,123.9208597,Google Maps API,False,90000.0,14.406791112120647,6741.7,3,3,20,13,0,1,0.1057,6555724.0,2098.6,1652.6,1578.1,3666.6,9164.7,12871.1,7209.1,22203.8,16267.3,14456.7,Subangdaku,23575.0,68750.0,132500.0,10.06798452441753,66425.0,40.2064,95.4919,105.2153,23.7535,6.9192,427.2405,154.1272
15,BDO,floor,Myvan Cityscape Tower,"Unit 1604, 16/F, Myvan Cityscape Tower, F. Cabahug St., Brgy. Subangdaku, Mandaue City, Cebu",Cebu City,Condominium,,20.87,,1.0,2113800.0,10.3273187,123.9208597,Google Maps API,False,101284.1399137518,14.563997833557384,6741.7,3,3,20,13,0,1,0.1057,6527770.0,2098.6,1652.6,1578.1,3666.6,9164.7,12871.1,7209.1,22203.8,16267.3,14456.7,Subangdaku,23575.0,68750.0,132500.0,10.06798452441753,77709.1399137518,40.2064,95.4919,105.2153,23.7535,6.9192,427.2405,154.1272
16,BDO,floor,Ultima Residences,"Unit 30 (Door 730), 7/F, Tower 3, Ultima Residences, Brgy. Sta. Clara, Cebu City, Cebu",Cebu City,Condominium,,20.0,,1.0,1500000.0,10.3086544,123.8945775,Google Maps API,False,75000.0,14.22097566607244,9236.2,22,19,50,51,0,2,0.504,42032957.0,1473.2,2351.9,4651.0,6237.1,5655.3,9398.2,10688.8,18658.4,12724.5,10914.4,Santa Cruz,46000.0,73000.0,95000.0,10.736418414365376,29000.0,101.2006,227.595,228.9752,76.1842,14.4711,934.529,345.9578
17,BDO,floor,Ultima Residences,"Unit 8 (Door 1408), 14/F, Tower 3, Ultima Residences, Brgy. Sta. Clara, Cebu City",Cebu City,Condominium,,64.25,1.0,2.0,4818750.0,10.2926115,123.9021934,Google Maps API,False,75000.0,15.388025116293775,8556.7,17,10,68,40,6,5,0.5651,251665197.0,2817.4,3812.3,5809.2,5866.1,5269.9,8768.3,11508.1,18355.1,12600.3,10825.4,Central,28125.0,90642.5,,10.244449694430193,46875.0,68.3902,251.1235,161.9597,38.2586,21.0572,1150.7845,378.2263
18,BDO,floor,Winland Tower Condominium,"Unit 05, 17/F, Tower C, Winland Tower Condominium, Juana Osmeña Extension, Brgy. Kamputhaw, Cebu City, Cebu",Cebu City,Condominium,,127.0,3.0,2.0,4445000.0,10.3185453,123.8931678,Google Maps API,False,35000.0,15.307290426930145,9473.3,17,18,45,38,0,4,0.4409,51499912.0,1215.1,1650.6,3964.3,6389.6,6403.9,10168.3,10060.8,19220.0,13234.1,11425.3,Camputhaw,63000.0,74000.0,120000.0,11.050905878263569,-28000.0,65.9426,162.3716,151.3649,47.6267,11.9692,703.4904,251.4323
19,BDO,floor,Lessandra Talamban,"Lot 8, Block 4, Lessandra Talamban, Brgy. Pulang Bato / Pit-os, Cebu City, Cebu",Cebu City,Townhouse,66.0,25.0,,1.0,1279300.0,10.3994516,123.9206393,Google Maps API,False,51172.0,14.061823611305126,12082.5,6,0,0,1,0,0,0.0385,13487263.0,9247.0,8249.8,6442.8,10114.9,15713.2,19428.7,5364.5,27739.2,21749.3,20022.4,Pit-os,12400.0,,93125.0,9.425532393502772,38772.0,18.474,0.7859,7.9259,0.8652,0.4503,59.0205,20.3053
20,BDO,floor,Lessandra Talamban,"Lot 20, Block 1, Road Lot 2, Lessandra Talamban Subdivision, Brgy. Pulang Bato / Pit-os, Cebu City, Cebu",Cebu City,Townhouse,69.0,51.0,2.0,1.0,1825500.0,10.3994516,123.9206393,Google Maps API,False,35794.117647058825,14.41736448007783,12082.5,6,0,0,1,0,0,0.0385,13437608.0,9247.0,8249.8,6442.8,10114.9,15713.2,19428.7,5364.5,27739.2,21749.3,20022.4,Pit-os,12400.0,,93125.0,9.425532393502772,23394.117647058825,18.474,0.7859,7.9259,0.8652,0.4503,59.0205,20.3053
21,BDO,floor,Avida Towers Riala,"Unit 4-301, 3/F, Tower 4, Avida Towers Riala, Brgy. Apas, Cebu City, Cebu (Pending Consolidation)",Cebu City,Condominium,,41.84,,,7112800.0,10.3312909,123.9433324,Google Maps API,False,170000.0,15.777406535789066,4732.7,16,7,31,26,0,3,0.2767,210772219.0,4528.0,4141.0,2705.6,2148.9,11358.5,14973.5,5503.7,24463.9,18584.7,16779.0,Ibabao-Estancia,13255.0,26300.0,,9.4922055591064,156745.0,65.0562,121.6342,115.8092,27.261,8.2418,505.479,185.2892
22,BDO,floor,Avida Towers Riala,"Unit 4-115, 1/F, Tower 4, Avida Towers Riala, Jose Maria del Mar Ave., Brgy. Apas, Cebu City
(Pending consolidated Title / Tax Declaration)",Cebu City,Condominium,,22.8,,1.0,3876000.0,10.3328036,123.9090696,Google Maps API,False,170000.0,15.170314251992794,8162.1,15,4,24,32,2,3,0.3006,25271018.0,1742.3,767.4,1615.1,5093.2,8721.1,12481.3,7710.1,21571.6,15580.4,13773.0,Apas,28800.0,37300.0,125550.0,10.268165387743457,141200.0,53.9419,117.2362,148.4606,22.3139,13.274,615.9436,216.0626
23,PagIBIG,floor,NHA HOUSING PROJECT,"NHA HOUSING PROJECT, Cebu City",Cebu City,Vacant Lot,80.0,,,,720000.0,10.3693332,123.8992508,Nominatim (OSM),False,9000.0,13.487006490992238,11128.0,1,0,0,0,0,0,0.0061,12854700.0,5748.8,4792.1,3895.1,8415.9,11703.1,15387.6,7103.9,23671.6,17673.3,15940.3,Budla-an,9375.0,,,9.145908511816794,-375.0,13.2055,5.684,14.3294,1.5857,0.8732,48.6462,18.8027
24,PagIBIG,floor,URBAN DECA HOMES TISA 2,"URBAN DECA HOMES TISA 2, Cebu City",Cebu City,Condominium,,26.8,,,1809300.0,10.3075049,123.8679445,Nominatim (OSM),False,67511.19402985074,14.408450588107188,12148.5,3,0,2,5,0,0,0.0313,5279251.0,4136.0,4656.4,6916.7,9151.5,4085.1,7709.3,12992.2,16334.9,10320.9,8524.3,Tisa,12820.0,21320.0,90000.0,9.4588397305527,54691.19402985074,27.4831,22.8188,37.8022,8.9964,3.7177,164.0849,59.0364
25,PagIBIG,floor,BAYANIHAN FLATS - ORCHARD DRIVE,"BAYANIHAN FLATS - ORCHARD DRIVE, Cebu City",Cebu City,Condominium,,18.87,,,2102100.0,10.4088523,123.9179905,Nominatim (OSM),False,111399.04610492843,14.558447403026737,13126.6,2,0,0,0,0,0,0.0121,2968767.0,10228.0,9230.5,7494.7,11197.3,16547.7,20236.3,6166.1,28370.2,22405.5,20702.0,Binaliw,5150.0,,65000.0,8.546946149565585,106249.04610492843,7.4201,0.2514,2.857,0.6243,0.556,31.2565,10.0287
26,PagIBIG,floor,URBAN DECA HOMES TISA 2,"URBAN DECA HOMES TISA 2, Cebu City",Cebu City,Condominium,,36.5,,,2795500.0,10.3075049,123.8679445,Nominatim (OSM),False,76589.04109589041,14.843521539448837,12148.5,3,0,2,5,0,0,0.0313,5274245.0,4136.0,4656.4,6916.7,9151.5,4085.1,7709.3,12992.2,16334.9,10320.9,8524.3,Tisa,12820.0,21320.0,90000.0,9.4588397305527,63769.04109589041,27.4831,22.8188,37.8022,8.9964,3.7177,164.0849,59.0364
27,PagIBIG,floor,URBAN DECA HOMES TISA,"URBAN DECA HOMES TISA, Cebu City",Cebu City,Condominium,,25.0,,,1481040.0,10.3075049,123.8679445,Nominatim (OSM),False,59241.6,14.208255101663058,12148.5,3,0,2,5,0,0,0.0313,5280917.0,4136.0,4656.4,6916.7,9151.5,4085.1,7709.3,12992.2,16334.9,10320.9,8524.3,Tisa,12820.0,21320.0,90000.0,9.4588397305527,46421.6,27.4831,22.8188,37.8022,8.9964,3.7177,164.0849,59.0364
28,PagIBIG,floor,URBAN DECA HOMES TISA,"URBAN DECA HOMES TISA, Cebu City",Cebu City,Condominium,,25.0,,,1307500.0,10.3075049,123.8679445,Nominatim (OSM),False,52300.0,14.083627474921215,12148.5,3,0,2,5,0,0,0.0313,5281798.0,4136.0,4656.4,6916.7,9151.5,4085.1,7709.3,12992.2,16334.9,10320.9,8524.3,Tisa,12820.0,21320.0,90000.0,9.4588397305527,39480.0,27.4831,22.8188,37.8022,8.9964,3.7177,164.0849,59.0364
29,PagIBIG,floor,URBAN DECA HOMES TISA,"URBAN DECA HOMES TISA, Cebu City",Cebu City,Condominium,,25.0,,,1439900.0,10.3075049,123.8679445,Nominatim (OSM),False,57596.0,14.180084224696362,12148.5,3,0,2,5,0,0,0.0313,5281126.0,4136.0,4656.4,6916.7,9151.5,4085.1,7709.3,12992.2,16334.9,10320.9,8524.3,Tisa,12820.0,21320.0,90000.0,9.4588397305527,44776.0,27.4831,22.8188,37.8022,8.9964,3.7177,164.0849,59.0364
30,PagIBIG,floor,BAYANIHAN FLATS - ORCHARD DRIVE,"BAYANIHAN FLATS - ORCHARD DRIVE, Cebu City",Cebu City,Condominium,,18.87,,,2102100.0,10.4088523,123.9179905,Nominatim (OSM),False,111399.04610492843,14.558447403026737,13126.6,2,0,0,0,0,0,0.0121,2968767.0,10228.0,9230.5,7494.7,11197.3,16547.7,20236.3,6166.1,28370.2,22405.5,20702.0,Binaliw,5150.0,,65000.0,8.546946149565585,106249.04610492843,7.4201,0.2514,2.857,0.6243,0.556,31.2565,10.0287
31,PagIBIG,floor,URBAN DECA HOMES TISA,"URBAN DECA HOMES TISA, Cebu City",Cebu City,Condominium,,36.5,,,2795500.0,10.3075049,123.8679445,Nominatim (OSM),False,76589.04109589041,14.843521539448837,12148.5,3,0,2,5,0,0,0.0313,5274245.0,4136.0,4656.4,6916.7,9151.5,4085.1,7709.3,12992.2,16334.9,10320.9,8524.3,Tisa,12820.0,21320.0,90000.0,9.4588397305527,63769.04109589041,27.4831,22.8188,37.8022,8.9964,3.7177,164.0849,59.0364
32,PagIBIG,floor,URBAN DECA HOMES TISA 2,"URBAN DECA HOMES TISA 2, Cebu City",Cebu City,Condominium,,36.5,,,2795500.0,10.3075049,123.8679445,Nominatim (OSM),False,76589.04109589041,14.843521539448837,12148.5,3,0,2,5,0,0,0.0313,5274245.0,4136.0,4656.4,6916.7,9151.5,4085.1,7709.3,12992.2,16334.9,10320.9,8524.3,Tisa,12820.0,21320.0,90000.0,9.4588397305527,63769.04109589041,27.4831,22.8188,37.8022,8.9964,3.7177,164.0849,59.0364
33,PagIBIG,floor,UNIPLACE @ SWU VILLAGE,"UNIPLACE @ SWU VILLAGE, Cebu City",Cebu City,Condominium,,24.0,,,3770300.0,10.3031591,123.8878361,Nominatim (OSM),False,157095.83333333334,15.14266513185504,9982.4,26,10,25,22,2,7,0.4293,78816220.0,2429.2,3272.4,5591.0,7047.1,4705.4,8456.2,11642.9,17701.8,11773.5,9964.1,Sambag II,22500.0,53500.0,95000.0,10.021315031649332,134595.83333333334,86.017,105.761,113.0256,36.3907,16.0265,704.8489,238.1448
34,PagIBIG,floor,BAYANIHAN FLATS - ORCHARD DRIVE,"BAYANIHAN FLATS - ORCHARD DRIVE, Cebu City",Cebu City,Condominium,,37.74,,,4204200.0,10.4088523,123.9179905,Nominatim (OSM),False,111399.04610492843,15.25159458358668,13126.6,2,0,0,0,0,0,0.0121,2268067.0,10228.0,9230.5,7494.7,11197.3,16547.7,20236.3,6166.1,28370.2,22405.5,20702.0,Binaliw,5150.0,,65000.0,8.546946149565585,106249.04610492843,7.4201,0.2514,2.857,0.6243,0.556,31.2565,10.0287
35,PagIBIG,floor,DEO RESIDENCES,"DEO RESIDENCES, Consolacion",Consolacion,Townhouse,44.0,78.92,,,2963736.0,10.3994999,123.9253484,Nominatim (OSM),False,37553.67460719716,14.90196119260534,11823.1,5,0,0,1,0,0,0.0324,10981846.0,9365.7,8371.9,6466.5,9960.7,15946.2,19676.2,4920.3,28076.1,22077.1,20340.1,Cabangahan,1700.0,,,7.438971592395862,35853.67460719716,21.4558,1.1991,8.3843,1.2691,0.4106,59.2971,21.1831
36,PagIBIG,floor,D` PEARL CONDOMINIUM BLDG. 1,"D` PEARL CONDOMINIUM BLDG. 1, Consolacion",Consolacion,Condominium,,31.39,,,1337000.0,10.389733,123.966736,Nominatim (OSM),False,42593.182542210896,14.10593885608408,9275.7,2,0,0,0,0,0,0.0121,6439340.0,10515.1,9673.6,7341.8,8625.1,17634.3,21380.4,1505.1,30483.6,24475.4,22674.7,Lamac,3650.0,4000.0,,8.202756381655638,38943.182542210896,17.8021,6.2184,12.1585,2.9906,0.8041,54.6448,21.0749
37,PagIBIG,floor,D` PEARL CONDOMINIUM BLDG. 1,"D` PEARL CONDOMINIUM BLDG. 1, Consolacion",Consolacion,Condominium,,33.55,,,1747700.0,10.389733,123.966736,Nominatim (OSM),False,52092.39940387482,14.373811195754453,9275.7,2,0,0,0,0,0,0.0121,6357200.0,10515.1,9673.6,7341.8,8625.1,17634.3,21380.4,1505.1,30483.6,24475.4,22674.7,Lamac,3650.0,4000.0,,8.202756381655638,48442.39940387482,17.8021,6.2184,12.1585,2.9906,0.8041,54.6448,21.0749
38,PagIBIG,floor,DEO CITY CONDOMINIUM BLDG 1,"DEO CITY CONDOMINIUM BLDG 1, Consolacion",Consolacion,Condominium,,32.0,,,2327400.0,10.3994656,123.9243912,Nominatim (OSM),False,72731.25,14.660262322656113,11872.1,5,0,0,1,0,0,0.0324,13391981.0,9336.8,8342.0,6455.6,9987.5,15895.4,19622.6,5008.1,28005.1,22007.7,20272.7,Cabangahan,1700.0,,,7.438971592395862,71031.25,21.0824,1.1451,8.4528,1.2039,0.4178,59.6914,21.2031
39,PagIBIG,floor,LA ALDEA DEL MAR,"LA ALDEA DEL MAR, Lapu-Lapu City (Opon)",Lapu-Lapu City,Townhouse,40.0,44.5,,,1479700.0,10.2714507,123.941337,Nominatim (OSM),False,33251.68539325843,14.207349922490623,5723.9,2,3,0,2,0,0,0.0464,,6565.0,7273.9,8105.2,4819.3,9021.2,11617.3,11937.7,21246.6,16025.1,14399.6,Babag,5500.0,13375.0,,8.612685172875459,27751.685393258427,12.0899,3.491,13.253,9.5387,1.3325,91.3571,29.929
40,PagIBIG,floor,ASTANA SUBDIVISION,"ASTANA SUBDIVISION, Lapu-Lapu City (Opon)",Lapu-Lapu City,Townhouse,42.0,52.0,,,1752800.0,10.2827507,123.9412033,Nominatim (OSM),False,33707.692307692305,14.376725067263392,4947.2,6,1,1,1,0,1,0.0553,2782531.0,5620.4,6239.4,6901.5,3611.6,9087.3,11990.4,10714.5,21683.2,16278.2,14593.5,Calawisan,3350.0,9000.0,,8.11701408773731,30357.692307692305,25.8559,10.1138,15.3479,7.1993,5.2686,63.3968,26.9504
41,PagIBIG,floor,ASTANA SUBDIVISION,"ASTANA SUBDIVISION, Lapu-Lapu City (Opon)",Lapu-Lapu City,Townhouse,49.0,52.0,,,1939500.0,10.2827507,123.9412033,Nominatim (OSM),False,37298.07692307692,14.47794076586216,4947.2,6,1,1,1,0,1,0.0553,2745191.0,5620.4,6239.4,6901.5,3611.6,9087.3,11990.4,10714.5,21683.2,16278.2,14593.5,Calawisan,3350.0,9000.0,,8.11701408773731,33948.07692307692,25.8559,10.1138,15.3479,7.1993,5.2686,63.3968,26.9504
42,PagIBIG,floor,SAEKYUNG VILLAGE ONE PHASE III,"SAEKYUNG VILLAGE ONE PHASE III, Lapu-Lapu City (Opon)",Lapu-Lapu City,Condominium,,22.0,,,1969000.0,10.2717371,123.9797973,Nominatim (OSM),False,89500.0,14.493036357621262,3943.2,1,0,0,2,0,2,0.0215,2640660.0,9727.2,10147.6,10086.1,5603.7,13229.1,15725.8,11781.3,25263.1,20186.0,18585.9,Marigondon,9500.0,19500.0,57500.0,9.15915233520675,80000.0,10.8782,3.4074,11.3338,2.6837,5.236,16.3979,9.7173
43,PagIBIG,floor,SAEKYUNG VILLAGE ONE PHASE III,"SAEKYUNG VILLAGE ONE PHASE III, Lapu-Lapu City (Opon)",Lapu-Lapu City,Condominium,,22.0,,,2124500.0,10.2717371,123.9797973,Nominatim (OSM),False,96568.18181818182,14.569047038537004,3943.2,1,0,0,2,0,2,0.0215,2634440.0,9727.2,10147.6,10086.1,5603.7,13229.1,15725.8,11781.3,25263.1,20186.0,18585.9,Marigondon,9500.0,19500.0,57500.0,9.15915233520675,87068.18181818182,10.8782,3.4074,11.3338,2.6837,5.236,16.3979,9.7173
44,PagIBIG,floor,BAYANIHAN FLATS - MACTAN 2,"BAYANIHAN FLATS - MACTAN 2, Lapu-Lapu City (Opon)",Lapu-Lapu City,Condominium,,18.62,,,2137600.0,10.2906179,123.9902191,Nominatim (OSM),False,114801.28893662729,14.575194262324464,2214.7,5,0,3,9,0,1,0.0588,6634333.0,9880.8,10073.5,9463.3,4963.0,14519.5,17347.9,9979.0,27000.1,21695.0,20022.6,Pajac,3350.0,7760.0,,8.11701408773731,111451.28893662729,26.6557,11.4677,28.2192,2.3541,2.8888,15.3342,17.0262
45,PagIBIG,floor,BAYANIHAN FLATS MACTAN,"BAYANIHAN FLATS MACTAN, Lapu-Lapu City (Opon)",Lapu-Lapu City,Condominium,,18.62,,,2139400.0,10.2906179,123.9902191,Nominatim (OSM),False,114897.95918367346,14.576035973854168,2214.7,5,0,3,9,0,1,0.0588,6634296.0,9880.8,10073.5,9463.3,4963.0,14519.5,17347.9,9979.0,27000.1,21695.0,20022.6,Pajac,3350.0,7760.0,,8.11701408773731,111547.95918367346,26.6557,11.4677,28.2192,2.3541,2.8888,15.3342,17.0262
